x,y
4.1,15.534581206153685
4.11,16.497885814565656
4.12,13.773700841000233
4.13,13.665025639242932
4.14,11.424206174360828
4.15,3.4909332092495866
4.16,7.720400486389611
4.17,-0.7946297794285881
4.18,-1.2855704991129682
4.19,-2.3912404166489245
4.2,4.941547294706576
4.21,0.017742978455121072
4.22,-0.19899359584274245
4.23,4.493935853593266
4.24,2.9894445904569
4.25,3.9537359864318935
4.26,9.656479484680904
4.2700000000000005,6.590472164235822
4.28,3.998230537862234
4.29,4.397699553192933
4.3,7.168284551050617
4.3100000000000005,4.234276161780887
4.32,3.9810956764524437
4.33,2.294260989259494
4.34,5.0587037042612275
4.3500000000000005,6.967223818454092
4.36,-2.0515495139864477
4.37,-2.3962891914054434
4.38,-0.3277344871233625
4.39,2.2336899398559
4.4,-3.624094126780985
4.41,-7.608062530152899
4.42,-4.943746070105264
4.43,-6.39501679044206
4.44,-0.6045882674185776
4.45,-3.6216492319460833
4.46,-4.435294178263483
4.47,1.5020166244953428
4.48,-1.3677499204428938
4.49,-1.9116558082898054
4.5,9.26008020098915
4.51,5.483149100310406
4.5200000000000005,9.751727888277458
4.53,9.006925728191755
4.54,13.65165792609689
4.55,13.806951496640584
4.5600000000000005,14.607920406765015
4.57,13.893614445002358
4.58,18.51952655510767
4.59,9.398123522467376
4.6000000000000005,11.897797828152699
4.61,12.358102923322381
4.62,11.037673333786373
4.63,6.215892630633756
4.64,9.77151780686923
4.65,10.163416834735774
4.66,7.20150185000613
4.67,1.723078909798073
4.68,-1.5140508774685277
4.69,0.5110087989021155
4.7,4.169011655306226
4.71,4.2170747848938515
4.72,-0.6117862217914392
4.73,-0.6086029043959524
4.74,3.0982128388443844
4.75,7.63072147858563
4.76,4.416788336370265
4.7700000000000005,10.960112685005232
4.78,2.8215902648110056
4.79,8.346160487845655
4.8,10.121991584750923
4.8100000000000005,9.192036351180636
4.82,6.973258985851352
4.83,5.296949530311924
4.84,3.8348801128059447
4.8500000000000005,1.1000739172500884
4.86,-0.6643359699694376
4.87,-3.146129125251238
4.88,-2.1125323180721636
4.89,1.5583158230709762
4.9,-0.529748014306648
4.91,-3.2863166305155147
4.92,-0.8484305474360347
4.93,-1.3698107459037665
4.94,-4.694132679935659
4.95,0.6198288652498487
4.96,-4.8010252893860015
4.97,-2.539196121392588
4.98,5.093178398438291
4.99,6.745932571133469
