x,y
1.72,2.5329837765060454
1.73,2.789329457664749
1.74,2.9468617521860647
1.75,3
1.76,2.9468617521860683
1.77,2.7893294576647563
1.78,2.532983776506044
1.79,2.1869058822642424
1.8,1.7633557568774227
1.81,1.2773378746952149
1.82,0.7460696614945744
1.83,0.18837155858794308
1.84,-0.3759997006929172
1.85,-0.9270509831248334
1.86,-1.445261022305144
1.87,-1.9122719692460732
1.8800000000000001,-2.311539728327376
1.8900000000000001,-2.6289200401315904
1.9000000000000001,-2.8531695488854627
1.9100000000000001,-2.9763441039434353
1.92,-2.9940801852848145
1.93,-2.905749483385897
1.94,-2.7144811573980614
1.95,-2.4270509831248415
1.96,-2.0536413177860755
1.97,-1.6074803849369943
1.98,-1.104373658054032
1.99,-0.5621439437571856
2,-4.408728476930472e-15
2.0100000000000002,0.5621439437571769
2.02,1.1043736580540238
2.0300000000000002,1.607480384937005
2.04,2.053641317786069
2.05,2.427050983124836
2.06,2.7144811573980574
2.07,2.9057494833858892
2.08,2.994080185284814
2.09,2.976344103943436
2.1,2.853169548885459
2.11,2.6289200401315944
2.12,2.311539728327368
2.13,1.9122719692460803
2.14,1.4452610223051519
2.15,0.9270509831248417
2.16,0.3759997006929048
2.17,-0.1883715585879343
2.18,-0.7460696614945659
2.19,-1.2773378746952069
2.2,-1.7633557568774154
2.21,-2.186905882264236
2.22,-2.5329837765060503
2.23,-2.7893294576647527
2.24,-2.946861752186067
2.25,-3
2.2600000000000002,-2.9468617521860625
2.27,-2.7893294576647523
2.2800000000000002,-2.532983776506039
2.29,-2.186905882264236
2.3000000000000003,-1.7633557568774147
2.31,-1.2773378746952255
2.32,-0.7460696614945859
2.33,-0.18837155858793353
2.34,0.37599970069290556
2.35,0.9270509831248424
2.36,1.4452610223051339
2.37,1.9122719692460644
2.38,2.3115397283273547
2.39,2.628920040131595
2.4,2.853169548885459
2.41,2.9763441039434335
2.42,2.9940801852848153
2.43,2.9057494833858946
2.44,2.7144811573980663
2.45,2.427050983124836
2.46,2.0536413177860684
2.47,1.6074803849369863
2.48,1.1043736580540429
2.49,0.5621439437571761
2.5,1.616905163256459e-14
2.5100000000000002,-0.5621439437571862
2.52,-1.1043736580540329
2.5300000000000002,-1.607480384936995
2.54,-2.0536413177860604
2.5500000000000003,-2.427050983124842
2.56,-2.714481157398062
2.57,-2.9057494833858915
2.58,-2.9940801852848145
2.59,-2.9763441039434353
2.6,-2.8531695488854627
2.61,-2.6289200401316
2.62,-2.3115397283273618
2.63,-1.9122719692460728
2.64,-1.4452610223051434
2.65,-0.9270509831248528
2.66,-0.37599970069291644
2.67,0.18837155858792254
2.68,0.7460696614945751
2.69,1.2773378746952155
2.7,1.7633557568774232
2.71,2.186905882264228
2.72,2.532983776506044
2.73,2.7893294576647483
2.74,2.9468617521860683
2.75,3
2.7600000000000002,2.9468617521860647
2.77,2.7893294576647567
2.7800000000000002,2.532983776506045
2.79,2.186905882264244
2.8000000000000003,1.7633557568774072
2.81,1.2773378746952169
2.82,0.7460696614945765
2.83,0.1883715585879453
2.84,-0.3759997006928939
2.85,-0.9270509831248313
2.86,-1.445261022305142
2.87,-1.9122719692460715
2.88,-2.311539728327361
2.89,-2.628920040131589
2.9,-2.8531695488854556
2.91,-2.976344103943435
2.92,-2.9940801852848145
2.93,-2.905749483385892
2.94,-2.7144811573980623
2.95,-2.4270509831248432
2.96,-2.053641317786077
2.97,-1.6074803849369783
2.98,-1.1043736580540342
2.99,-0.5621439437571667
3,-6.6130927153957075e-15
3.0100000000000002,0.5621439437571747
3.02,1.1043736580540218
3.0300000000000002,1.607480384937003
3.04,2.0536413177860675
3.0500000000000003,2.4270509831248477
3.06,2.7144811573980565
3.0700000000000003,2.905749483385894
3.08,2.994080185284814
3.09,2.9763441039434366
3.1,2.8531695488854596
3.11,2.6289200401315957
3.12,2.3115397283273693
3.13,1.912271969246082
3.14,1.4452610223051539
3.15,0.9270509831248439
3.16,0.37599970069290695
3.17,-0.1883715585879321
3.18,-0.7460696614945638
3.19,-1.2773378746952049
3.2,-1.7633557568774139
3.21,-2.186905882264235
3.22,-2.5329837765060494
3.23,-2.789329457664752
3.24,-2.946861752186066
3.25,-3
3.2600000000000002,-2.946861752186063
3.27,-2.7893294576647536
3.2800000000000002,-2.5329837765060397
3.29,-2.186905882264237
3.3000000000000003,-1.7633557568774167
3.31,-1.2773378746952275
3.3200000000000003,-0.7460696614945467
3.33,-0.18837155858793575
3.34,0.3759997006929033
3.35,0.9270509831248404
3.36,1.4452610223051319
3.37,1.9122719692460626
3.38,2.3115397283273533
3.39,2.628920040131594
3.4,2.853169548885452
3.41,2.9763441039434335
3.42,2.994080185284816
3.43,2.9057494833858897
3.44,2.7144811573980583
3.45,2.42705098312485
3.46,2.0536413177860853
3.47,1.6074803849369883
3.48,1.1043736580540449
3.49,0.5621439437571574
3.5,-2.942866201773178e-15
3.5100000000000002,-0.5621439437571631
3.52,-1.1043736580540107
3.5300000000000002,-1.6074803849369932
3.54,-2.0536413177860586
3.5500000000000003,-2.4270509831248535
3.56,-2.714481157398061
3.5700000000000003,-2.9057494833858915
3.58,-2.9940801852848136
3.59,-2.976344103943438
3.6,-2.853169548885463
3.61,-2.6289200401316015
3.62,-2.3115397283273635
3.63,-1.9122719692460746
3.64,-1.445261022305164
3.65,-0.9270509831248347
3.66,-0.3759997006929186
3.67,0.18837155858792035
3.68,0.746069661494573
3.69,1.2773378746952135
3.7,1.763355756877404
3.71,2.1869058822642415
3.72,2.5329837765060432
3.73,2.789329457664748
3.74,2.9468617521860683
3.75,3
3.7600000000000002,2.946861752186061
3.77,2.7893294576647496
3.7800000000000002,2.5329837765060463
3.79,2.186905882264245
3.8000000000000003,1.7633557568774088
3.81,1.2773378746952189
3.8200000000000003,0.7460696614945375
3.83,0.1883715585879262
3.84,-0.3759997006929128
3.85,-0.9270509831248293
3.86,-1.4452610223051214
3.87,-1.91227196924607
3.88,-2.3115397283273595
3.89,-2.6289200401315984
3.9,-2.8531695488854614
3.91,-2.9763441039434317
3.92,-2.9940801852848162
3.93,-2.9057494833858923
3.94,-2.714481157398063
3.95,-2.4270509831248317
3.96,-2.053641317786063
3.97,-1.6074803849369983
3.98,-1.104373658054056
3.99,-0.5621439437571689
4,-8.817456953860943e-15
4.01,0.5621439437571516
4.0200000000000005,1.1043736580540395
4.03,1.6074803849369834
4.04,2.05364131778605
4.05,2.4270509831248215
4.0600000000000005,2.714481157398074
4.07,2.905749483385899
4.08,2.9940801852848153
4.09,2.9763441039434344
4.1,2.853169548885467
4.11,2.6289200401315864
4.12,2.3115397283273706
4.13,1.9122719692460834
4.14,1.4452610223051745
4.15,0.9270509831248459
4.16,0.37599970069293026
4.17,-0.1883715585879086
4.18,-0.7460696614945204
4.19,-1.2773378746952415
4.2,-1.763355756877429
4.21,-2.1869058822642335
4.22,-2.532983776506037
4.23,-2.789329457664759
4.24,-2.9468617521860656
4.25,-3
4.26,-2.9468617521860714
4.2700000000000005,-2.789329457664754
4.28,-2.5329837765060526
4.29,-2.186905882264253
4.3,-1.7633557568774183
4.3100000000000005,-1.277337874695191
4.32,-0.7460696614945488
4.33,-0.18837155858793797
4.34,0.3759997006929011
4.3500000000000005,0.9270509831248586
4.36,1.4452610223051487
4.37,1.9122719692460608
4.38,2.311539728327352
4.39,2.628920040131572
4.4,2.8531695488854574
4.41,2.976344103943436
4.42,2.9940801852848145
4.43,2.9057494833858954
4.44,2.7144811573980503
4.45,2.427050983124839
4.46,2.0536413177860715
4.47,1.6074803849370078
4.48,1.1043736580540273
4.49,0.5621439437571805
4.5,2.0577780109495062e-14
4.51,-0.56214394375714
4.5200000000000005,-1.1043736580540682
4.53,-1.6074803849370092
4.54,-2.053641317786073
4.55,-2.4270509831248392
4.5600000000000005,-2.714481157398069
4.57,-2.905749483385896
4.58,-2.9940801852848145
4.59,-2.9763441039434357
4.6000000000000005,-2.8531695488854574
4.61,-2.628920040131592
4.62,-2.3115397283273786
4.63,-1.9122719692460926
4.64,-1.4452610223051847
4.65,-0.9270509831248166
4.66,-0.3759997006928997
4.67,0.1883715585879394
4.68,0.7460696614945502
4.69,1.2773378746952309
4.7,1.7633557568774196
4.71,2.1869058822642256
4.72,2.532983776506031
4.73,2.7893294576647545
4.74,2.946861752186064
4.75,3
4.76,2.9468617521860736
4.7700000000000005,2.789329457664743
4.78,2.532983776506036
4.79,2.186905882264232
4.8,1.763355756877428
4.8100000000000005,1.2773378746952015
4.82,0.7460696614945602
4.83,0.18837155858794968
4.84,-0.37599970069288946
4.8500000000000005,-0.9270509831248473
4.86,-1.4452610223051383
4.87,-1.912271969246052
4.88,-2.3115397283273444
4.89,-2.628920040131587
4.9,-2.853169548885467
4.91,-2.9763441039434344
4.92,-2.994080185284815
4.93,-2.9057494833858986
4.94,-2.714481157398055
4.95,-2.427050983124846
4.96,-2.05364131778608
4.97,-1.607480384937018
4.98,-1.1043736580540382
4.99,-0.562143943757192
